sredni_czas,odw_t,t,sigma,S_0,r,K,T,opcja,wersja
0.017479185819625855,200,0.005,0.03,50,0.02,48,2,e,put
0.01948468542098999,210,0.004761904761904762,0.03,50,0.02,48,2,e,put
0.02089673113822937,220,0.004545454545454545,0.03,50,0.02,48,2,e,put
0.023388198137283326,230,0.004347826086956522,0.03,50,0.02,48,2,e,put
0.044279382467269895,240,0.004166666666666667,0.03,50,0.02,48,2,e,put
0.0560941526889801,250,0.004,0.03,50,0.02,48,2,e,put
0.03186919641494751,260,0.0038461538461538464,0.03,50,0.02,48,2,e,put
0.03157589101791382,270,0.003703703703703704,0.03,50,0.02,48,2,e,put
0.03439943528175354,280,0.0035714285714285713,0.03,50,0.02,48,2,e,put
0.036929985284805296,290,0.0034482758620689655,0.03,50,0.02,48,2,e,put
0.037977284908294676,300,0.0033333333333333335,0.03,50,0.02,48,2,e,put
0.0673000590801239,310,0.0032258064516129032,0.03,50,0.02,48,2,e,put
0.09409549427032471,320,0.003125,0.03,50,0.02,48,2,e,put
0.06946803116798402,330,0.0030303030303030303,0.03,50,0.02,48,2,e,put
0.04898854851722717,340,0.0029411764705882353,0.03,50,0.02,48,2,e,put
0.05261127614974975,350,0.002857142857142857,0.03,50,0.02,48,2,e,put
0.05624348402023315,360,0.002777777777777778,0.03,50,0.02,48,2,e,put
0.11593519401550292,370,0.002702702702702703,0.03,50,0.02,48,2,e,put
0.08936742329597473,380,0.002631578947368421,0.03,50,0.02,48,2,e,put
0.06758137392997741,390,0.002564102564102564,0.03,50,0.02,48,2,e,put
0.07172202873229981,400,0.0025,0.03,50,0.02,48,2,e,put
0.08321495294570923,410,0.0024390243902439024,0.03,50,0.02,48,2,e,put
0.08804744267463684,420,0.002380952380952381,0.03,50,0.02,48,2,e,put
0.08703089737892152,430,0.002325581395348837,0.03,50,0.02,48,2,e,put
0.13708497214317322,440,0.0022727272727272726,0.03,50,0.02,48,2,e,put
0.08618715572357177,450,0.0022222222222222222,0.03,50,0.02,48,2,e,put
0.09780783534049987,460,0.002173913043478261,0.03,50,0.02,48,2,e,put
0.09040356421470643,470,0.002127659574468085,0.03,50,0.02,48,2,e,put
0.10526895928382873,480,0.0020833333333333333,0.03,50,0.02,48,2,e,put
0.11917280673980712,490,0.0020408163265306124,0.03,50,0.02,48,2,e,put
0.21788793778419493,500,0.002,0.03,50,0.02,48,2,e,put
0.19359123754501342,550,0.0018181818181818182,0.03,50,0.02,48,2,e,put
0.20195846223831176,600,0.0016666666666666668,0.03,50,0.02,48,2,e,put
0.18991443538665773,650,0.0015384615384615385,0.03,50,0.02,48,2,e,put
0.19175435304641725,700,0.0014285714285714286,0.03,50,0.02,48,2,e,put
0.2196781795024872,750,0.0013333333333333333,0.03,50,0.02,48,2,e,put
0.2548715980052948,800,0.00125,0.03,50,0.02,48,2,e,put
0.3102452671527863,850,0.001176470588235294,0.03,50,0.02,48,2,e,put
0.3926156485080719,900,0.0011111111111111111,0.03,50,0.02,48,2,e,put
0.41815486931800844,950,0.0010526315789473684,0.03,50,0.02,48,2,e,put
