sredni_czas,odw_t,t,sigma,S_0,r,K,T,opcja,wersja
0.016356825828552246,180,0.005555555555555556,0.03,50,0.02,48,2,e,call
0.00829458236694336,190,0.005263157894736842,0.03,50,0.02,48,2,e,call
0.00845491886138916,200,0.005,0.03,50,0.02,48,2,e,call
0.008333086967468262,210,0.004761904761904762,0.03,50,0.02,48,2,e,call
0.01681661605834961,220,0.004545454545454545,0.03,50,0.02,48,2,e,call
0.016574501991271973,230,0.004347826086956522,0.03,50,0.02,48,2,e,call
0.016600489616394043,240,0.004166666666666667,0.03,50,0.02,48,2,e,call
0.01667332649230957,250,0.004,0.03,50,0.02,48,2,e,call
0.025015830993652344,260,0.0038461538461538464,0.03,50,0.02,48,2,e,call
0.018552541732788086,270,0.003703703703703704,0.03,50,0.02,48,2,e,call
0.0313490629196167,280,0.0035714285714285713,0.03,50,0.02,48,2,e,call
0.02502727508544922,290,0.0034482758620689655,0.03,50,0.02,48,2,e,call
0.025136709213256836,300,0.0033333333333333335,0.03,50,0.02,48,2,e,call
0.03286874294281006,310,0.0032258064516129032,0.03,50,0.02,48,2,e,call
0.024781227111816406,320,0.003125,0.03,50,0.02,48,2,e,call
0.03350186347961426,330,0.0030303030303030303,0.03,50,0.02,48,2,e,call
0.04155313968658447,340,0.0029411764705882353,0.03,50,0.02,48,2,e,call
0.04337739944458008,350,0.002857142857142857,0.03,50,0.02,48,2,e,call
0.045368075370788574,360,0.002777777777777778,0.03,50,0.02,48,2,e,call
0.041671156883239746,370,0.002702702702702703,0.03,50,0.02,48,2,e,call
0.04584550857543945,380,0.002631578947368421,0.03,50,0.02,48,2,e,call
0.045737624168395996,390,0.002564102564102564,0.03,50,0.02,48,2,e,call
0.045908212661743164,400,0.0025,0.03,50,0.02,48,2,e,call
0.051409125328063965,410,0.0024390243902439024,0.03,50,0.02,48,2,e,call
0.056821227073669434,420,0.002380952380952381,0.03,50,0.02,48,2,e,call
0.06666290760040283,430,0.002325581395348837,0.03,50,0.02,48,2,e,call
0.06239449977874756,440,0.0022727272727272726,0.03,50,0.02,48,2,e,call
0.06259751319885254,450,0.0022222222222222222,0.03,50,0.02,48,2,e,call
0.06674814224243164,460,0.002173913043478261,0.03,50,0.02,48,2,e,call
0.07479047775268555,470,0.002127659574468085,0.03,50,0.02,48,2,e,call
0.07917547225952148,480,0.0020833333333333333,0.03,50,0.02,48,2,e,call
0.07082629203796387,490,0.0020408163265306124,0.03,50,0.02,48,2,e,call
0.07088935375213623,500,0.002,0.03,50,0.02,48,2,e,call
0.09991753101348877,550,0.0018181818181818182,0.03,50,0.02,48,2,e,call
0.10697793960571289,600,0.0016666666666666668,0.03,50,0.02,48,2,e,call
0.1292182207107544,650,0.0015384615384615385,0.03,50,0.02,48,2,e,call
0.15619313716888428,700,0.0014285714285714286,0.03,50,0.02,48,2,e,call
0.1718599796295166,750,0.0013333333333333333,0.03,50,0.02,48,2,e,call
0.20370268821716309,800,0.00125,0.03,50,0.02,48,2,e,call
0.23833990097045898,850,0.001176470588235294,0.03,50,0.02,48,2,e,call
0.2537260055541992,900,0.0011111111111111111,0.03,50,0.02,48,2,e,call
0.28679847717285156,950,0.0010526315789473684,0.03,50,0.02,48,2,e,call
0.0,1,1.0,0.03,50,0.02,48,2,e,put
0.0,2,0.5,0.03,50,0.02,48,2,e,put
0.0,3,0.3333333333333333,0.03,50,0.02,48,2,e,put
0.0,4,0.25,0.03,50,0.02,48,2,e,put
0.0,5,0.2,0.03,50,0.02,48,2,e,put
0.0,6,0.16666666666666666,0.03,50,0.02,48,2,e,put
0.0,7,0.14285714285714285,0.03,50,0.02,48,2,e,put
0.0,8,0.125,0.03,50,0.02,48,2,e,put
0.0,9,0.1111111111111111,0.03,50,0.02,48,2,e,put
0.0,10,0.1,0.03,50,0.02,48,2,e,put
0.0,11,0.09090909090909091,0.03,50,0.02,48,2,e,put
0.0,12,0.08333333333333333,0.03,50,0.02,48,2,e,put
0.0,13,0.07692307692307693,0.03,50,0.02,48,2,e,put
0.0,14,0.07142857142857142,0.03,50,0.02,48,2,e,put
0.0,15,0.06666666666666667,0.03,50,0.02,48,2,e,put
0.0,16,0.0625,0.03,50,0.02,48,2,e,put
0.0,17,0.058823529411764705,0.03,50,0.02,48,2,e,put
0.0,18,0.05555555555555555,0.03,50,0.02,48,2,e,put
0.0,19,0.05263157894736842,0.03,50,0.02,48,2,e,put
0.0,20,0.05,0.03,50,0.02,48,2,e,put
0.0,21,0.047619047619047616,0.03,50,0.02,48,2,e,put
0.0,22,0.045454545454545456,0.03,50,0.02,48,2,e,put
0.0,23,0.043478260869565216,0.03,50,0.02,48,2,e,put
0.0,24,0.041666666666666664,0.03,50,0.02,48,2,e,put
0.0,25,0.04,0.03,50,0.02,48,2,e,put
0.0,26,0.038461538461538464,0.03,50,0.02,48,2,e,put
0.0,27,0.037037037037037035,0.03,50,0.02,48,2,e,put
0.0,28,0.03571428571428571,0.03,50,0.02,48,2,e,put
0.0,29,0.034482758620689655,0.03,50,0.02,48,2,e,put
0.0,30,0.03333333333333333,0.03,50,0.02,48,2,e,put
0.0,31,0.03225806451612903,0.03,50,0.02,48,2,e,put
0.0,32,0.03125,0.03,50,0.02,48,2,e,put
0.0,33,0.030303030303030304,0.03,50,0.02,48,2,e,put
0.0,34,0.029411764705882353,0.03,50,0.02,48,2,e,put
0.0,35,0.02857142857142857,0.03,50,0.02,48,2,e,put
0.0,36,0.027777777777777776,0.03,50,0.02,48,2,e,put
0.0,37,0.02702702702702703,0.03,50,0.02,48,2,e,put
0.0,38,0.02631578947368421,0.03,50,0.02,48,2,e,put
0.0,39,0.02564102564102564,0.03,50,0.02,48,2,e,put
0.0005251169204711914,40,0.025,0.03,50,0.02,48,2,e,put
0.0005261898040771484,41,0.024390243902439025,0.03,50,0.02,48,2,e,put
0.0005030632019042969,42,0.023809523809523808,0.03,50,0.02,48,2,e,put
0.0,43,0.023255813953488372,0.03,50,0.02,48,2,e,put
0.0,44,0.022727272727272728,0.03,50,0.02,48,2,e,put
0.0,45,0.022222222222222223,0.03,50,0.02,48,2,e,put
0.0,46,0.021739130434782608,0.03,50,0.02,48,2,e,put
0.0,47,0.02127659574468085,0.03,50,0.02,48,2,e,put
0.007813334465026855,48,0.020833333333333332,0.03,50,0.02,48,2,e,put
0.0,49,0.02040816326530612,0.03,50,0.02,48,2,e,put
0.0,50,0.02,0.03,50,0.02,48,2,e,put
0.0,51,0.0196078431372549,0.03,50,0.02,48,2,e,put
0.0,52,0.019230769230769232,0.03,50,0.02,48,2,e,put
0.0,53,0.018867924528301886,0.03,50,0.02,48,2,e,put
0.00781095027923584,54,0.018518518518518517,0.03,50,0.02,48,2,e,put
0.0,55,0.01818181818181818,0.03,50,0.02,48,2,e,put
0.0,56,0.017857142857142856,0.03,50,0.02,48,2,e,put
0.0,57,0.017543859649122806,0.03,50,0.02,48,2,e,put
0.0,58,0.017241379310344827,0.03,50,0.02,48,2,e,put
0.0078105926513671875,59,0.01694915254237288,0.03,50,0.02,48,2,e,put
0.0,60,0.016666666666666666,0.03,50,0.02,48,2,e,put
0.0,61,0.01639344262295082,0.03,50,0.02,48,2,e,put
0.0,62,0.016129032258064516,0.03,50,0.02,48,2,e,put
0.0,63,0.015873015873015872,0.03,50,0.02,48,2,e,put
0.007810711860656738,64,0.015625,0.03,50,0.02,48,2,e,put
0.0,65,0.015384615384615385,0.03,50,0.02,48,2,e,put
0.0,66,0.015151515151515152,0.03,50,0.02,48,2,e,put
0.0,67,0.014925373134328358,0.03,50,0.02,48,2,e,put
0.007810354232788086,68,0.014705882352941176,0.03,50,0.02,48,2,e,put
0.0,69,0.014492753623188406,0.03,50,0.02,48,2,e,put
0.0,70,0.014285714285714285,0.03,50,0.02,48,2,e,put
0.0,71,0.014084507042253521,0.03,50,0.02,48,2,e,put
0.007810831069946289,72,0.013888888888888888,0.03,50,0.02,48,2,e,put
0.0,73,0.0136986301369863,0.03,50,0.02,48,2,e,put
0.0,74,0.013513513513513514,0.03,50,0.02,48,2,e,put
0.0,75,0.013333333333333334,0.03,50,0.02,48,2,e,put
0.007810711860656738,76,0.013157894736842105,0.03,50,0.02,48,2,e,put
0.0,77,0.012987012987012988,0.03,50,0.02,48,2,e,put
0.0,78,0.01282051282051282,0.03,50,0.02,48,2,e,put
0.0,79,0.012658227848101266,0.03,50,0.02,48,2,e,put
0.007810711860656738,80,0.0125,0.03,50,0.02,48,2,e,put
0.0,81,0.012345679012345678,0.03,50,0.02,48,2,e,put
0.0,82,0.012195121951219513,0.03,50,0.02,48,2,e,put
0.0078105926513671875,83,0.012048192771084338,0.03,50,0.02,48,2,e,put
0.0,84,0.011904761904761904,0.03,50,0.02,48,2,e,put
0.0,85,0.011764705882352941,0.03,50,0.02,48,2,e,put
0.0,86,0.011627906976744186,0.03,50,0.02,48,2,e,put
0.0,87,0.011494252873563218,0.03,50,0.02,48,2,e,put
0.0,88,0.011363636363636364,0.03,50,0.02,48,2,e,put
0.0,89,0.011235955056179775,0.03,50,0.02,48,2,e,put
0.0,90,0.011111111111111112,0.03,50,0.02,48,2,e,put
0.0,91,0.01098901098901099,0.03,50,0.02,48,2,e,put
0.0,92,0.010869565217391304,0.03,50,0.02,48,2,e,put
0.0,93,0.010752688172043012,0.03,50,0.02,48,2,e,put
0.0,94,0.010638297872340425,0.03,50,0.02,48,2,e,put
0.0078105926513671875,95,0.010526315789473684,0.03,50,0.02,48,2,e,put
0.0,96,0.010416666666666666,0.03,50,0.02,48,2,e,put
0.0,97,0.010309278350515464,0.03,50,0.02,48,2,e,put
0.007810831069946289,98,0.01020408163265306,0.03,50,0.02,48,2,e,put
0.0,99,0.010101010101010102,0.03,50,0.02,48,2,e,put
0.0,100,0.01,0.03,50,0.02,48,2,e,put
0.0,110,0.00909090909090909,0.03,50,0.02,48,2,e,put
0.0,120,0.008333333333333333,0.03,50,0.02,48,2,e,put
0.0,130,0.007692307692307693,0.03,50,0.02,48,2,e,put
0.007811069488525391,140,0.007142857142857143,0.03,50,0.02,48,2,e,put
0.007811069488525391,150,0.006666666666666667,0.03,50,0.02,48,2,e,put
0.0078105926513671875,160,0.00625,0.03,50,0.02,48,2,e,put
0.0078105926513671875,170,0.0058823529411764705,0.03,50,0.02,48,2,e,put
0.00781095027923584,180,0.005555555555555556,0.03,50,0.02,48,2,e,put
0.015620231628417969,190,0.005263157894736842,0.03,50,0.02,48,2,e,put
0.015622735023498535,200,0.005,0.03,50,0.02,48,2,e,put
0.015622854232788086,210,0.004761904761904762,0.03,50,0.02,48,2,e,put
0.015618562698364258,220,0.004545454545454545,0.03,50,0.02,48,2,e,put
0.015621185302734375,230,0.004347826086956522,0.03,50,0.02,48,2,e,put
0.023431897163391113,240,0.004166666666666667,0.03,50,0.02,48,2,e,put
0.015621423721313477,250,0.004,0.03,50,0.02,48,2,e,put
0.023442506790161133,260,0.0038461538461538464,0.03,50,0.02,48,2,e,put
0.023421645164489746,270,0.003703703703703704,0.03,50,0.02,48,2,e,put
0.02768576145172119,280,0.0035714285714285713,0.03,50,0.02,48,2,e,put
0.023435115814208984,290,0.0034482758620689655,0.03,50,0.02,48,2,e,put
0.031250715255737305,300,0.0033333333333333335,0.03,50,0.02,48,2,e,put
0.031243324279785156,310,0.0032258064516129032,0.03,50,0.02,48,2,e,put
0.03482961654663086,320,0.003125,0.03,50,0.02,48,2,e,put
0.03585612773895264,330,0.0030303030303030303,0.03,50,0.02,48,2,e,put
0.03903841972351074,340,0.0029411764705882353,0.03,50,0.02,48,2,e,put
0.04479193687438965,350,0.002857142857142857,0.03,50,0.02,48,2,e,put
0.039054155349731445,360,0.002777777777777778,0.03,50,0.02,48,2,e,put
0.04686570167541504,370,0.002702702702702703,0.03,50,0.02,48,2,e,put
0.03905344009399414,380,0.002631578947368421,0.03,50,0.02,48,2,e,put
0.04295074939727783,390,0.002564102564102564,0.03,50,0.02,48,2,e,put
0.054677724838256836,400,0.0025,0.03,50,0.02,48,2,e,put
0.05467426776885986,410,0.0024390243902439024,0.03,50,0.02,48,2,e,put
0.05465972423553467,420,0.002380952380952381,0.03,50,0.02,48,2,e,put
0.07424020767211914,430,0.002325581395348837,0.03,50,0.02,48,2,e,put
0.0624849796295166,440,0.0022727272727272726,0.03,50,0.02,48,2,e,put
0.06249368190765381,450,0.0022222222222222222,0.03,50,0.02,48,2,e,put
0.07027733325958252,460,0.002173913043478261,0.03,50,0.02,48,2,e,put
0.07088494300842285,470,0.002127659574468085,0.03,50,0.02,48,2,e,put
0.07811379432678223,480,0.0020833333333333333,0.03,50,0.02,48,2,e,put
0.07029092311859131,490,0.0020408163265306124,0.03,50,0.02,48,2,e,put
0.07815933227539062,500,0.002,0.03,50,0.02,48,2,e,put
0.11715984344482422,550,0.0018181818181818182,0.03,50,0.02,48,2,e,put
0.11782550811767578,600,0.0016666666666666668,0.03,50,0.02,48,2,e,put
0.14840149879455566,650,0.0015384615384615385,0.03,50,0.02,48,2,e,put
0.17564141750335693,700,0.0014285714285714286,0.03,50,0.02,48,2,e,put
0.21869933605194092,750,0.0013333333333333333,0.03,50,0.02,48,2,e,put
0.27146410942077637,800,0.00125,0.03,50,0.02,48,2,e,put
0.3328742980957031,850,0.001176470588235294,0.03,50,0.02,48,2,e,put
0.4019392728805542,900,0.0011111111111111111,0.03,50,0.02,48,2,e,put
0.34487199783325195,950,0.0010526315789473684,0.03,50,0.02,48,2,e,put
